label,threshold,precision,recall,f1,tp,fp,fn,tn
CA,0.8,1.0,0.08823529411764706,0.1621621621621622,3,0,31,128
CA,0.81,0.0,0.0,0.0,0,0,34,128
CA,0.82,0.0,0.0,0.0,0,0,34,128
CA,0.83,0.0,0.0,0.0,0,0,34,128
CA,0.84,0.0,0.0,0.0,0,0,34,128
CA,0.85,0.0,0.0,0.0,0,0,34,128
CA,0.86,0.0,0.0,0.0,0,0,34,128
CA,0.87,0.0,0.0,0.0,0,0,34,128
CA,0.88,0.0,0.0,0.0,0,0,34,128
CA,0.89,0.0,0.0,0.0,0,0,34,128
CA,0.9,0.0,0.0,0.0,0,0,34,128
WH,0.1,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.11,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.12,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.13,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.14,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.15,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.16,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.17,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.18,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.19,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.2,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.21,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.22,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.23,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.24,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.25,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.26,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.27,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.28,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.29,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.3,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.31,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.32,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.33,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.34,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.35,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.36,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.37,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.38,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.39,0.14814814814814814,1.0,0.25806451612903225,24,138,0,0
WH,0.4,0.15,1.0,0.2608695652173913,24,136,0,2
WH,0.41,0.15384615384615385,1.0,0.2666666666666667,24,132,0,6
WH,0.42,0.17266187050359713,1.0,0.294478527607362,24,115,0,23
WH,0.43,0.17777777777777778,1.0,0.3018867924528302,24,111,0,27
WH,0.44,0.18461538461538463,1.0,0.3116883116883117,24,106,0,32
WH,0.45,0.21818181818181817,1.0,0.3582089552238806,24,86,0,52
WH,0.46,0.21818181818181817,1.0,0.3582089552238806,24,86,0,52
WH,0.47,0.25263157894736843,1.0,0.4033613445378152,24,71,0,67
WH,0.48,0.2857142857142857,1.0,0.4444444444444445,24,60,0,78
WH,0.49,0.3037974683544304,1.0,0.46601941747572817,24,55,0,83
WH,0.5,0.3870967741935484,1.0,0.5581395348837209,24,38,0,100
WH,0.51,0.5609756097560976,0.9583333333333334,0.7076923076923077,23,18,1,120
WH,0.52,0.7666666666666667,0.9583333333333334,0.8518518518518519,23,7,1,131
WH,0.53,0.8846153846153846,0.9583333333333334,0.9199999999999999,23,3,1,135
WH,0.54,1.0,0.9166666666666666,0.9565217391304348,22,0,2,138
WH,0.55,1.0,0.875,0.9333333333333333,21,0,3,138
WH,0.56,1.0,0.875,0.9333333333333333,21,0,3,138
WH,0.57,1.0,0.8333333333333334,0.9090909090909091,20,0,4,138
WH,0.58,1.0,0.75,0.8571428571428571,18,0,6,138
WH,0.59,1.0,0.7083333333333334,0.8292682926829268,17,0,7,138
WH,0.6,1.0,0.625,0.7692307692307693,15,0,9,138
WH,0.61,1.0,0.5,0.6666666666666666,12,0,12,138
WH,0.62,1.0,0.375,0.5454545454545454,9,0,15,138
WH,0.63,1.0,0.16666666666666666,0.2857142857142857,4,0,20,138
WH,0.64,1.0,0.041666666666666664,0.07999999999999999,1,0,23,138
